revenu_mensuel,depense_mensuelles,dettes_existantes,nbr_dependant,duree_emploie,situation_bancaire,note_financiere
2733.94,767.32,18377.61,1,2,bon,51
3260.64,1127.67,23760.11,3,20,moyen,64
4942.67,3248.9,343.55,4,2,excellent,79
1314.86,682.52,18632.26,5,13,excellent,56
1975.17,1224.92,14574.62,3,14,excellent,55
4630.86,1058.85,28071.47,2,20,faible,64
5325.16,1410.42,12062.64,1,3,moyen,55
4160.34,2302.95,13003.76,1,2,bon,50
1288.79,644.01,15085.72,4,7,excellent,38
4063.33,2049.38,4469.44,2,0,moyen,52
2772.02,2065.36,26005.08,0,19,mauvais,45
5030.06,764.23,6484.98,2,1,excellent,56
1689.0,879.48,7325.8,1,11,bon,35
3017.54,2231.37,9975.12,5,16,moyen,62
2595.21,1297.62,28186.5,2,12,faible,51
3459.09,2387.69,1113.39,5,15,faible,46
1877.05,600.81,3834.74,1,7,bon,46
3531.85,2397.83,20009.35,3,14,faible,63
4005.47,1363.78,15732.24,1,20,bon,39
2300.87,1463.25,17068.34,1,9,bon,48
1134.39,829.82,20231.57,5,6,moyen,43
5674.44,3152.23,13805.96,1,11,faible,36
5075.14,3597.1,5755.18,2,10,bon,40
3608.13,2348.05,6365.52,0,11,excellent,47
5201.4,2865.75,21442.96,3,5,excellent,45
4413.91,1979.13,27599.81,3,1,excellent,37
1167.94,586.72,27850.11,2,11,mauvais,52
4664.3,1020.51,3414.51,3,12,moyen,58
2911.4,1452.34,22428.34,1,2,faible,60
3426.41,2563.37,28990.95,5,20,bon,50
4968.49,2689.05,20753.34,0,9,moyen,56
1662.14,745.65,16776.15,3,2,excellent,55
1258.82,589.54,25422.6,4,5,excellent,55
5948.07,1442.57,6512.74,2,3,excellent,50
4170.89,1192.64,22777.9,4,0,mauvais,37
5208.54,3181.82,24273.56,3,8,bon,61
4259.58,2465.21,18585.1,3,17,faible,57
5086.99,2149.77,22232.11,2,9,faible,54
4055.74,1593.43,7783.32,0,3,faible,65
3853.41,703.5,8000.81,5,20,faible,46
1821.93,753.37,24890.25,3,8,faible,39
1176.63,823.04,22663.42,2,17,faible,41
2610.01,1700.76,4696.1,4,7,faible,60
5139.15,3028.79,13612.6,3,0,bon,35
5218.17,3124.97,26136.1,0,15,excellent,44
1781.6,862.11,3111.95,2,0,mauvais,50
5818.01,4579.58,25349.36,3,7,moyen,50
2888.51,1947.09,26479.51,1,4,excellent,46
3635.1,2137.3,24113.71,1,3,excellent,38
3058.98,816.83,7397.23,1,10,bon,53
2855.77,1796.4,27951.74,2,13,faible,55
1490.62,990.2,15791.45,5,17,excellent,46
2243.32,1215.09,15505.21,2,15,bon,49
4780.23,658.78,7415.07,2,0,moyen,51
5300.41,771.01,14271.02,4,16,mauvais,49
5405.81,2964.2,24613.37,1,1,bon,52
4526.62,2168.64,21410.84,0,19,faible,43
1465.34,889.82,1192.65,0,14,moyen,63
5350.5,1185.56,19513.54,5,1,excellent,61
2262.39,868.69,21211.08,5,11,bon,35
3679.07,1132.31,28779.6,1,17,moyen,60
3880.94,3079.54,16048.06,5,13,moyen,58
2828.63,2184.79,16591.35,3,2,mauvais,52
1047.32,614.33,23235.79,2,17,mauvais,45
2346.97,1402.53,28282.37,1,5,mauvais,65
5362.55,1964.74,20187.63,0,17,excellent,45
3437.37,2565.29,13262.99,3,18,bon,40
2068.0,1084.91,3395.76,3,20,mauvais,60
5034.58,665.22,18893.01,1,16,excellent,65
2278.0,1288.01,8457.31,4,16,bon,37
4913.67,2804.01,23486.39,4,14,bon,57
4637.91,2793.07,19079.0,3,11,faible,55
4848.64,3554.76,1167.37,2,16,bon,61
2612.31,1624.66,9973.1,1,14,mauvais,40
1500.35,1132.69,27055.42,0,4,faible,41
1976.9,842.18,26688.86,5,17,mauvais,36
1588.61,1092.98,7005.67,5,12,mauvais,55
3558.3,1475.73,17916.19,5,6,faible,53
4357.65,2733.16,28652.6,1,11,mauvais,38
5247.8,3992.46,18948.1,0,20,excellent,65
3786.56,2553.7,19277.53,1,12,mauvais,43
1790.15,1251.38,27213.36,1,12,excellent,61
2857.66,583.14,21000.17,3,7,excellent,60
3674.72,1180.69,12384.22,4,14,faible,38
2171.01,1093.89,8454.68,5,5,faible,36
3361.31,2165.37,1353.33,0,4,excellent,57
4853.91,2433.93,824.85,0,2,mauvais,84
4266.37,889.0,11459.37,2,14,moyen,54
3401.93,879.61,24946.76,0,7,excellent,36
2498.34,677.1,15530.9,3,6,faible,50
2437.87,1442.15,14998.08,4,4,faible,42
5268.75,1714.08,28404.21,4,13,bon,61
2949.03,1041.9,17762.96,4,13,excellent,40
4546.65,2335.13,26120.88,5,5,excellent,45
3849.72,1571.04,28815.65,5,7,bon,35
5867.13,2681.32,3615.65,2,3,faible,38
3093.55,538.09,10828.35,4,18,bon,50
5699.37,778.11,15943.75,1,15,mauvais,38
4118.16,2590.51,8533.44,3,1,faible,36
2955.29,2022.9,16859.76,1,0,excellent,44
1086.78,754.79,14929.29,0,11,faible,53
4622.71,1063.7,18372.93,4,13,bon,49
2669.14,1546.72,9898.71,5,15,bon,58
2345.39,919.43,9552.87,3,9,moyen,41
2099.16,673.24,8102.32,3,1,faible,56
4556.35,1394.53,27037.25,3,3,excellent,45
5977.83,4722.67,1474.11,0,20,faible,48
1302.92,861.75,7952.63,4,7,faible,38
1069.07,771.13,23803.52,2,13,moyen,56
4004.94,1638.92,12851.01,4,6,mauvais,62
1994.17,1385.17,9284.0,2,8,moyen,45
4960.7,1274.55,13355.34,3,12,mauvais,47
3859.29,839.16,20533.63,4,1,bon,55
2895.47,773.17,18904.76,5,18,bon,63
1251.64,800.59,6936.56,5,2,moyen,63
4506.3,3484.71,11205.44,2,11,excellent,52
2062.01,1540.19,11665.2,4,12,moyen,43
2678.04,960.28,2601.84,4,1,bon,55
3291.59,1213.32,25736.59,3,20,mauvais,46
5142.55,698.43,28815.7,3,8,mauvais,55
2920.24,923.11,28196.0,2,20,faible,38
3634.2,792.03,22093.78,2,8,mauvais,57
5883.43,3306.38,17493.44,1,8,bon,63
3906.91,2899.04,4033.73,4,19,bon,64
5770.8,1863.18,13598.72,4,17,bon,58
3677.08,571.29,25396.65,0,14,mauvais,47
5438.26,4230.69,26966.05,5,18,moyen,57
4244.99,867.62,24093.63,3,0,mauvais,54
5724.23,2002.45,14539.54,5,9,moyen,40
5181.03,1612.14,4884.89,3,12,bon,43
4021.03,1368.56,6697.71,1,15,moyen,41
1363.84,812.46,20524.46,5,17,faible,62
4993.74,870.39,5746.62,2,20,moyen,49
3254.95,2121.63,24494.25,1,15,mauvais,54
2513.96,1495.74,12019.0,2,12,excellent,47
1533.55,930.45,1021.13,0,4,excellent,57
5605.5,4310.09,23268.55,3,12,bon,52
5515.33,799.32,24604.19,2,4,faible,51
4301.98,2065.25,16161.96,0,8,excellent,52
3132.54,1702.48,8188.8,1,13,moyen,49
1004.8,762.7,11794.24,4,20,faible,63
2295.91,623.71,29193.22,0,16,bon,39
3464.23,1179.38,27448.77,1,3,excellent,47
3518.75,2220.77,29340.48,3,3,excellent,45
5790.92,3470.34,16914.85,4,17,faible,37
4415.14,3516.01,9836.48,5,8,bon,64
4456.81,2959.78,11150.25,4,17,faible,56
1056.8,541.93,12194.78,1,0,excellent,65
4816.39,2217.39,29848.15,2,16,moyen,39
4464.64,3142.11,7786.14,0,19,excellent,60
4485.99,1980.41,5600.96,0,7,excellent,45
1741.27,1334.66,28196.18,2,13,bon,49
4436.45,2991.52,25125.5,5,18,mauvais,65
4394.56,1463.72,9143.8,4,19,bon,44
5868.75,851.29,12608.97,1,0,moyen,38
5950.21,4553.95,21281.42,5,11,faible,64
3289.03,1770.86,27337.81,1,11,moyen,59
4744.56,829.1,2401.56,1,8,moyen,75
5979.64,2660.81,27954.3,2,11,bon,51
1831.69,1316.58,15157.58,5,4,faible,55
3468.94,1032.35,8712.07,4,9,moyen,54
2456.46,1551.25,22386.86,4,9,moyen,52
1691.89,771.9,14198.36,5,15,faible,44
1594.39,520.8,1291.72,2,18,faible,38
3615.66,2515.23,24765.17,1,6,faible,50
1393.51,725.7,27829.89,3,19,mauvais,45
3612.93,2466.36,24733.31,0,2,bon,63
1178.9,889.63,29063.78,5,4,excellent,64
4538.38,1485.74,25964.16,1,5,moyen,41
2672.02,1065.89,8508.28,2,5,bon,41
2894.15,2055.46,29979.83,2,19,faible,58
3637.18,2047.24,11019.9,3,20,bon,47
2868.46,1348.32,5074.6,0,16,faible,62
1694.24,1239.69,21647.53,3,2,bon,55
2151.29,1294.75,10175.37,4,3,mauvais,49
3610.01,1837.17,10962.57,3,2,faible,39
5419.88,2010.3,5298.86,5,15,faible,57
2374.85,1739.05,6679.0,5,7,moyen,53
4677.9,2334.29,10183.58,4,8,excellent,46
5002.16,2503.11,13038.77,4,16,moyen,53
5229.59,1411.22,25468.0,5,11,excellent,56
2782.47,1158.59,7104.42,4,17,moyen,64
3711.74,2348.29,23377.74,5,15,faible,48
4724.62,1477.69,21787.26,0,11,excellent,52
2039.76,1385.72,20108.03,3,15,moyen,36
4619.88,1817.53,23272.29,2,7,bon,65
1112.7,833.73,26186.42,1,7,bon,58
3272.69,1414.5,26059.63,0,6,moyen,57
3376.0,2033.9,21843.14,2,18,faible,63
1930.82,883.33,3978.23,4,13,excellent,45
5951.85,521.48,9291.38,5,11,faible,40
3481.13,2372.43,24685.08,4,2,faible,52
2919.48,1469.89,14072.75,3,18,excellent,59
5809.56,706.72,17685.07,3,11,bon,48
2754.38,746.57,19794.26,1,1,faible,51
1199.67,784.11,21760.02,0,9,mauvais,59
5406.6,3758.21,17601.15,2,1,moyen,45
5729.74,1453.46,21282.2,5,14,bon,35
5313.37,1109.28,8986.48,5,10,bon,37
5718.02,3591.53,25187.25,1,14,faible,56
3757.7,2602.25,21003.75,3,9,excellent,54
1743.01,1310.94,29124.88,4,18,bon,46
2653.36,2037.79,4880.8,1,8,excellent,53
5889.48,1757.44,2487.63,4,10,mauvais,75
3441.93,1195.65,6604.68,3,15,excellent,57
4795.4,3692.6,1848.93,3,6,moyen,62
3625.07,2237.11,7727.91,1,8,excellent,57
5661.18,2314.81,11258.67,2,0,excellent,57
3975.47,3176.87,3479.27,4,0,faible,38
4298.52,3009.63,14943.05,2,20,moyen,49
1470.59,954.72,5864.86,4,7,moyen,64
4836.62,2094.72,28365.0,0,10,moyen,50
3134.99,1784.7,21800.4,3,7,bon,49
3350.64,1871.35,19929.89,0,12,bon,57
1902.44,957.07,25309.06,4,7,mauvais,57
1456.08,868.68,28586.3,3,17,moyen,57
3007.95,1320.78,12175.33,5,14,excellent,58
4574.17,985.08,11436.93,5,5,faible,39
4356.37,1932.36,488.46,3,3,mauvais,75
1627.48,776.63,10797.35,4,3,faible,56
2250.34,593.79,25680.96,2,20,moyen,36
3499.54,1058.32,20578.81,5,16,faible,45
4731.35,2055.38,6937.3,2,15,mauvais,35
3423.94,1971.68,23147.95,0,19,moyen,44
3300.95,2447.42,8650.11,5,0,bon,49
2634.86,938.96,7410.55,3,7,bon,37
1047.79,548.77,1881.23,0,11,mauvais,48
3247.42,2014.75,22440.85,5,14,faible,36
1773.58,743.16,18600.59,0,12,mauvais,43
1835.81,863.97,7983.75,4,17,bon,38
2603.93,1288.0,3302.8,0,7,excellent,49
2885.04,2192.65,24075.3,0,20,excellent,38
1155.28,577.49,16133.61,1,13,bon,62
4184.65,2525.25,29545.64,2,15,bon,43
3028.23,1378.78,27944.98,4,0,moyen,45
4592.26,2107.24,226.88,3,19,faible,85
3776.12,2781.87,25175.64,2,12,mauvais,61
4576.18,2878.42,408.51,3,15,bon,65
1160.73,659.27,25964.89,4,2,moyen,54
5978.81,2059.59,22914.98,1,7,mauvais,49
5671.75,4222.11,19126.27,1,8,mauvais,39
2510.63,1139.29,12814.23,4,15,bon,62
3615.81,1241.49,23172.76,4,19,moyen,46
2401.15,1753.21,12987.15,5,3,faible,46
4802.99,3272.42,5266.53,5,3,faible,49
2548.88,1127.62,26543.68,2,11,excellent,52
4086.33,2865.26,19928.33,2,10,bon,43
5038.26,1865.66,22817.4,1,10,faible,65
3846.69,1566.06,13354.94,5,1,faible,57
1844.11,1383.74,3781.37,5,18,mauvais,38
4650.99,2298.34,9920.46,0,0,excellent,49
5768.96,3360.45,11558.03,5,4,moyen,56
4286.69,2329.7,8281.03,4,0,faible,38
5131.87,1095.9,25231.36,3,20,excellent,55
3523.28,2203.42,28969.7,1,5,moyen,64
5500.29,2399.1,19131.16,5,10,faible,47
1672.12,1100.93,23215.76,3,10,excellent,37
3042.36,1022.42,5257.2,2,2,excellent,58
2320.1,693.81,15304.03,2,3,moyen,44
3659.25,1977.94,4266.54,2,8,faible,52
4897.75,3407.38,11002.76,2,20,mauvais,55
3233.22,1145.79,22995.3,4,5,faible,55
2021.78,1076.69,9784.92,2,16,bon,35
1362.62,888.44,19016.79,5,13,mauvais,47
1477.47,806.21,8378.66,5,20,excellent,44
1835.15,1130.54,15359.14,4,0,moyen,61
1712.72,963.84,14151.08,3,7,mauvais,45
2000.45,966.73,19144.71,2,9,mauvais,51
3811.83,869.57,7835.57,4,12,faible,59
5372.35,1605.93,25001.93,3,0,moyen,51
1720.45,1136.15,9105.6,1,13,faible,55
4944.78,1495.98,25920.88,4,4,faible,50
1897.09,787.54,1835.61,0,14,bon,38
1187.88,813.88,6330.08,5,12,faible,52
5852.6,2204.01,26405.61,5,16,moyen,48
2993.01,696.29,18582.63,4,9,excellent,35
1590.02,582.33,19547.59,0,8,moyen,65
3625.21,1438.05,8086.52,4,15,excellent,61
5291.07,1994.57,17426.79,3,1,faible,40
1676.07,1300.25,27109.56,2,18,excellent,44
3484.26,2583.9,11082.82,3,2,faible,37
5683.18,3119.49,728.54,0,7,excellent,75
1166.44,646.23,5695.14,5,18,moyen,58
1900.63,597.71,20363.72,2,1,mauvais,50
3026.99,1123.24,9331.12,0,1,moyen,55
3791.36,2971.99,236.78,2,6,mauvais,55
3349.29,2274.1,7929.91,5,9,moyen,55
4145.66,1638.4,21880.96,0,15,moyen,54
5529.64,631.93,25756.95,3,20,moyen,46
1835.39,1111.44,10608.48,3,3,faible,50
5180.74,2299.03,5496.76,5,5,mauvais,43
2321.35,1268.64,7030.54,3,0,moyen,36
5324.49,3269.74,3109.24,1,0,excellent,63
5127.02,2329.06,15230.66,2,19,mauvais,58
4405.32,1832.6,29725.37,1,2,bon,45
5314.78,3893.69,18366.55,1,7,mauvais,63
3162.19,649.13,2985.32,1,16,excellent,42
2056.01,731.99,26065.09,1,2,moyen,38
1601.52,1192.97,26792.32,2,10,moyen,55
4253.59,1850.59,3629.32,4,1,excellent,41
3266.45,1158.42,1604.43,4,4,faible,44
3773.98,797.32,4219.44,4,15,excellent,41
3474.08,678.44,23112.33,0,11,mauvais,62
4955.51,1181.22,15021.21,2,0,bon,42
2207.51,1186.02,6004.62,0,14,moyen,64
3646.25,1379.9,4821.46,4,4,faible,59
3622.7,1621.58,28966.12,4,1,faible,65
4509.28,2608.01,5753.9,0,14,mauvais,55
1703.31,839.34,27468.94,0,8,faible,45
3854.38,2946.74,19264.22,3,16,faible,61
1800.1,1169.63,16754.77,3,9,mauvais,58
3486.6,1522.97,25663.58,4,2,faible,48
1414.1,789.78,11531.07,0,4,bon,53
3851.95,1724.44,918.12,4,2,excellent,61
4032.34,2956.74,1137.51,2,13,mauvais,64
1746.17,699.93,620.0,5,5,mauvais,55
5294.88,1495.61,5626.71,0,20,bon,65
2158.09,684.1,23975.79,2,18,excellent,45
5778.11,4460.32,28851.88,1,13,faible,46
2401.22,907.09,8372.45,5,16,faible,48
5073.57,4013.09,783.42,1,3,moyen,42
1057.33,589.41,4023.58,1,19,bon,65
4521.73,1915.07,24362.8,2,3,mauvais,48
3698.88,2644.27,20798.89,2,6,faible,36
3957.76,1685.2,15909.36,3,11,bon,40
1255.95,925.35,4434.78,3,12,moyen,38
2352.12,1195.16,6005.42,4,4,excellent,65
1791.89,789.22,336.82,4,10,bon,44
5439.06,3008.25,6867.13,2,8,moyen,40
5185.76,2419.51,17475.16,2,19,bon,58
3071.61,1142.65,27060.63,2,9,faible,64
4277.72,1381.69,4498.25,0,9,faible,39
5560.37,1429.43,9348.13,0,4,mauvais,47
4821.39,3346.4,178.19,0,9,mauvais,58
4474.17,1826.75,2861.87,4,7,faible,36
2471.62,1937.8,2068.76,2,1,mauvais,54
4226.47,1592.17,20761.94,3,0,faible,51
3175.52,1419.15,6701.43,1,19,bon,56
5302.35,2007.75,21965.98,4,17,bon,63
3373.7,946.53,10087.78,4,8,faible,49
4427.94,3408.54,20505.28,5,10,bon,45
4083.69,2373.3,9512.17,3,14,moyen,63
1032.66,510.04,22680.15,0,11,moyen,48
3304.1,1315.07,5427.78,1,6,excellent,54
3216.28,606.14,17291.3,5,4,excellent,50
1888.57,1315.72,13815.13,0,17,faible,45
1908.88,1319.45,28064.33,0,13,mauvais,43
5803.12,740.67,2028.97,1,8,faible,100
5044.58,1700.3,696.46,5,9,excellent,78
3211.45,1008.83,27860.05,5,15,mauvais,48
3977.32,2582.13,24830.67,1,8,faible,51
5764.38,3249.88,22177.58,3,2,bon,54
3750.08,2129.57,11119.45,4,15,moyen,52
2697.87,694.0,26194.63,5,15,bon,53
5816.84,4597.21,14161.1,4,19,mauvais,37
1138.91,734.64,3429.53,4,2,bon,47
3838.07,1684.56,5392.88,0,0,bon,60
5036.97,3189.21,2524.37,5,11,bon,61
2302.26,1354.78,22197.08,2,18,excellent,46
5565.15,2081.32,28919.46,4,6,excellent,61
4194.07,802.63,25994.09,4,19,moyen,49
5293.42,1668.12,16729.18,5,9,mauvais,38
1887.09,988.08,25244.05,3,18,excellent,60
5825.69,544.74,855.7,1,6,faible,95
5248.16,1442.98,24170.1,0,10,mauvais,44
4128.09,936.53,2289.42,1,14,excellent,49
1142.9,864.92,2880.95,4,7,excellent,44
3094.27,1135.8,28006.41,2,2,moyen,44
1976.27,1422.62,544.33,4,16,excellent,63
4124.33,2330.13,25140.42,1,9,mauvais,58
4046.34,3143.28,592.56,0,7,faible,62
3311.12,872.43,6546.11,2,10,mauvais,37
2440.75,1026.21,19368.15,3,4,excellent,45
2051.48,948.8,6363.43,3,18,mauvais,46
4050.11,826.95,16009.2,2,16,mauvais,56
3525.97,1146.62,19059.05,0,20,moyen,64
3690.06,1977.18,12589.93,3,1,mauvais,40
1793.87,536.94,1866.3,4,20,moyen,60
3788.76,2651.1,5260.45,5,14,faible,47
2896.63,1303.35,26235.87,2,9,excellent,57
5879.09,4247.59,24166.42,4,15,mauvais,62
2484.36,1288.79,25604.46,3,6,faible,55
5929.78,1255.99,15111.01,4,2,faible,61
1899.42,804.29,7242.82,0,2,moyen,56
4781.29,3058.99,29772.82,2,18,moyen,47
5224.47,2607.9,23044.4,0,16,faible,53
1452.6,926.63,29230.7,4,7,excellent,50
1966.12,1323.4,24948.93,0,14,excellent,43
3533.05,1609.87,14912.27,3,5,faible,38
1628.02,610.81,8268.59,3,18,bon,52
3331.1,1147.69,24268.54,2,5,excellent,56
2542.84,1393.46,28065.24,4,11,faible,61
2968.56,1339.43,6644.88,1,16,faible,35
1969.6,849.64,11658.62,0,1,mauvais,38
5719.02,2728.38,24180.37,1,3,bon,37
1921.16,1511.94,15069.62,1,8,bon,39
3298.05,2610.34,6124.28,4,15,excellent,65
1104.61,876.03,18895.64,1,0,bon,37
2255.69,1052.5,27797.15,2,4,mauvais,54
5856.9,3369.06,17860.08,5,10,moyen,55
5223.01,3204.97,10334.96,5,1,mauvais,55
1824.36,1208.97,5807.5,2,9,mauvais,37
2951.37,1571.48,27323.9,5,14,excellent,53
5441.34,3744.06,7291.84,1,9,mauvais,63
2802.34,2206.7,6190.13,0,3,moyen,65
1196.24,847.34,25312.61,4,18,excellent,55
5294.66,3128.6,17031.03,1,1,bon,63
3928.68,1456.01,4449.14,5,11,bon,35
2268.77,1484.5,14217.49,3,10,faible,61
1702.03,520.83,21842.22,1,15,faible,61
2416.01,1686.41,23555.97,1,18,mauvais,52
1826.88,1210.47,19910.35,4,8,mauvais,48
1904.49,679.24,28195.98,2,5,mauvais,42
1097.19,553.49,17689.96,0,19,moyen,46
5137.48,1679.91,8142.51,3,8,faible,54
4549.74,1850.92,1207.42,1,14,faible,60
2837.62,1032.66,25477.62,1,16,moyen,42
2776.07,1975.84,21372.44,1,14,bon,39
5702.38,3657.63,19225.54,2,0,bon,62
1430.53,1121.61,18026.52,4,15,moyen,49
2620.94,792.44,12543.61,4,5,moyen,57
5837.91,2666.41,26449.49,2,9,bon,47
2375.64,684.07,21273.8,5,20,excellent,37
3274.31,941.51,22142.11,0,4,bon,45
3259.41,583.0,11468.01,1,13,mauvais,65
3068.2,2191.84,27710.8,4,2,moyen,41
1554.84,1177.95,29107.67,0,14,moyen,38
1049.04,806.49,22084.54,1,4,bon,58
2934.79,1112.92,17950.28,5,2,moyen,41
5288.66,1574.65,13237.94,2,6,excellent,64
5656.38,563.71,10866.23,4,6,excellent,39
1508.02,594.39,18239.29,0,13,moyen,56
5992.81,2947.22,4300.35,0,2,faible,45
1666.81,891.29,20634.61,0,15,mauvais,41
1410.95,727.71,3279.06,0,6,mauvais,57
2654.07,1731.28,15819.69,4,14,faible,56
5745.89,1305.94,29694.16,1,20,moyen,53
5217.51,2614.46,14947.58,0,17,moyen,63
5805.71,1077.1,19720.69,4,8,mauvais,53
2069.29,803.24,27376.33,4,15,bon,52
1780.42,1361.71,9182.22,5,15,faible,54
1287.15,953.22,17435.38,2,12,mauvais,39
4866.68,3699.8,22185.86,4,7,bon,45
4229.03,1642.61,7536.53,2,14,excellent,40
3105.18,1139.12,23356.01,5,8,moyen,51
1311.06,614.66,25192.79,5,1,faible,59
5315.98,1981.93,25036.96,1,14,excellent,51
5692.87,812.84,15071.24,2,9,excellent,54
3120.15,1678.74,14463.88,0,7,moyen,36
4333.8,1338.59,12799.37,4,10,bon,62
5613.12,4295.04,6320.64,3,13,bon,47
3123.59,2208.03,27564.66,3,5,bon,44
1423.34,764.05,19127.52,2,19,moyen,54
1043.79,568.63,19333.5,2,10,bon,35
1075.25,706.45,29426.08,5,3,excellent,54
4380.71,1389.33,13652.15,5,19,bon,65
4097.11,937.54,23518.79,0,12,mauvais,51
4368.97,1192.74,5654.91,2,10,moyen,38
4993.58,3544.71,531.96,2,8,mauvais,48
4675.09,1537.52,2575.85,1,7,faible,65
1367.6,620.89,17455.31,2,8,mauvais,49
3089.31,1627.92,27970.35,2,1,excellent,58
1325.96,925.47,8960.42,2,15,mauvais,43
5406.91,661.51,23205.43,2,12,excellent,42
5089.95,3185.66,3220.54,3,17,faible,40
3889.79,1762.21,9654.28,5,20,moyen,46
1110.88,604.43,374.46,0,6,mauvais,55
5377.57,2165.7,28578.34,5,17,mauvais,36
4854.71,1437.4,28883.03,5,12,bon,48
1183.82,853.2,22605.22,3,12,bon,54
1609.94,1214.65,4744.18,2,9,excellent,46
4737.31,791.25,21067.9,2,9,bon,57
4232.21,1116.07,11200.03,5,4,faible,39
2036.33,849.38,25733.53,1,16,bon,41
1516.83,633.11,7798.63,1,17,faible,59
1665.3,842.18,10717.37,0,20,excellent,38
4230.2,798.76,21319.01,1,0,faible,43
5402.0,4187.58,28929.93,0,5,bon,56
3882.28,552.43,7306.65,1,17,excellent,44
3975.73,2573.55,6318.66,2,7,faible,41
5866.11,3918.33,7647.25,3,13,mauvais,64
2742.2,1010.9,1624.14,3,9,bon,64
4033.02,621.61,20155.18,2,7,mauvais,63
4676.16,2578.12,839.01,4,7,moyen,81
3414.92,1960.34,27486.59,5,3,excellent,55
4619.64,3365.27,25247.0,4,1,faible,45
3802.44,1467.79,20780.77,1,11,mauvais,38
4360.98,1122.29,21466.85,3,8,mauvais,37
1018.76,580.83,5306.89,2,18,bon,47
5795.76,2405.64,12296.96,0,16,moyen,57
4281.88,3407.73,29026.06,2,11,bon,49
5972.18,1405.34,1910.67,5,16,mauvais,85
1633.13,921.28,27571.24,2,4,faible,60
5335.46,3274.97,3203.22,1,17,mauvais,46
5408.65,3200.0,8502.43,1,8,bon,53
5002.33,3138.75,23434.57,3,16,moyen,36
5675.41,3140.81,2892.12,4,19,excellent,42
1197.17,669.29,28702.89,3,8,mauvais,48
3446.28,777.01,10529.51,1,5,excellent,54
4596.09,883.76,29276.59,0,2,bon,50
3746.71,756.06,4941.66,5,18,moyen,56
2906.01,670.44,12996.26,3,17,mauvais,43
5371.83,3569.48,25442.96,3,4,moyen,54
1737.09,890.52,10036.66,5,17,bon,57
2606.91,1062.57,10693.47,5,5,bon,60
3718.46,2617.18,14585.58,5,6,moyen,47
4560.36,749.34,22987.26,1,6,bon,40
2320.03,1074.69,4832.17,1,12,mauvais,56
5579.49,1643.03,12271.59,4,16,mauvais,64
1021.46,738.36,18929.32,2,16,moyen,61
3407.89,2361.95,27775.67,0,3,bon,49
5667.1,1151.62,2994.22,3,15,faible,57
2525.6,1897.69,25797.82,2,13,mauvais,53
3460.48,1350.73,20777.74,2,1,faible,53
4116.7,1280.96,11925.18,4,16,mauvais,41
4560.64,2352.52,5684.29,1,20,bon,35
1212.52,521.95,19829.83,1,5,mauvais,40
4854.49,2607.25,21115.44,1,8,faible,62
5929.48,4619.97,20378.26,4,2,moyen,45
5299.18,542.21,19736.8,5,8,bon,38
4621.68,964.24,6537.36,3,0,bon,41
2020.92,1059.37,19274.2,4,19,moyen,42
3421.69,1028.48,14612.93,0,7,moyen,49
1559.86,1114.54,11176.1,4,11,faible,48
4477.24,3099.39,25375.47,0,2,moyen,52
5248.97,3953.72,9441.2,4,7,bon,41
2500.35,1406.03,5367.39,4,12,bon,65
2097.58,578.71,11110.66,2,17,moyen,52
2547.29,1962.12,19645.88,2,15,moyen,42
2457.49,948.41,24954.47,0,0,excellent,49
2917.56,1474.98,8070.13,5,2,faible,50
3510.06,836.86,11321.33,3,17,moyen,48
4290.43,968.22,21867.23,3,19,faible,45
5733.4,4372.74,6929.9,3,10,moyen,49
5298.42,2103.68,11005.05,0,16,bon,55
3966.68,1828.61,25047.11,2,11,moyen,61
1580.08,982.63,16294.64,0,10,faible,35
2176.98,776.58,19949.08,3,20,bon,50
4972.21,3455.38,26063.83,0,9,bon,50
1431.78,592.59,29578.94,4,1,moyen,54
2995.46,769.22,18494.82,0,0,moyen,44
3059.69,1184.97,24753.65,4,7,bon,48
5872.53,739.12,27274.96,0,17,mauvais,45
4609.91,1134.5,27397.09,0,9,faible,53
2608.11,1230.87,22833.2,2,11,moyen,55
4950.87,1075.67,833.67,5,5,excellent,82
3391.09,1114.57,898.01,4,17,faible,84
1837.21,1333.76,13777.44,2,15,moyen,51
5427.41,1593.57,29274.91,0,18,moyen,38
1822.42,967.59,19779.97,3,7,mauvais,53
5249.9,941.3,24692.48,0,13,moyen,42
2197.91,1555.34,2616.87,0,9,faible,55
1300.78,614.46,883.29,1,3,excellent,64
1327.54,747.77,14154.47,3,8,faible,56
4221.81,2665.09,4885.09,4,2,faible,58
5678.52,4072.52,16838.67,4,8,mauvais,56
2252.89,1572.65,12027.22,0,5,excellent,57
2379.5,504.21,5142.96,0,5,faible,55
1752.12,961.42,10011.09,4,17,mauvais,39
4555.19,1592.22,5557.08,2,16,moyen,43
5645.01,2279.1,5536.57,4,1,excellent,38
4433.38,2985.03,5721.03,4,5,moyen,38
1017.64,528.65,15645.08,3,18,excellent,61
4042.94,3160.4,24594.8,4,8,faible,54
1376.65,917.12,15186.87,5,14,moyen,63
5416.15,3947.01,19617.05,4,18,moyen,39
3813.72,1192.03,22545.05,1,10,mauvais,53
3234.19,1002.61,8261.89,1,7,faible,47
5736.41,3910.88,10598.97,3,9,moyen,41
4176.63,1002.89,6037.85,1,2,bon,50
1731.43,1067.65,28124.0,3,0,bon,50
